Year,ID,Team,offRank,defRank,offRating,tempo,fgEff,ftRate,wab,threepg,ftpg,pDiffpg
2023,1120,Auburn,46,33,112.5,67.6,49.4977398292315,36.3134103465595,1.1,6.5,14.59375,5.65625
2023,1124,Baylor,2,107,121.3,66.5,53.2192130812468,36.7910066428206,5.3,9.6875,16.03125,6.90625
2023,1129,Boise St,71,28,110.9,66.2,51.6498137307078,30.335284725918,2.3,7.71875,12.84375,7.03125
2023,1159,Colgate,43,233,112.7,67.5,58.2059123343527,27.3700305810398,-3.6,8.212121212121213,10.545454545454545,8.909090909090908
2023,1163,Connecticut,3,7,120.8,66.6,53.9434204886412,30.8186883840549,4.9,9.0,14.242424242424242,13.424242424242424
2023,1166,Creighton,23,14,115.0,67.8,54.228280961183,28.3733826247689,1.9,8.909090909090908,12.696969696969697,8.151515151515152
2023,1179,Drake,108,40,108.4,66.3,52.8659160696008,28.403275332651,-0.7,7.666666666666667,12.787878787878787,9.454545454545455
2023,1181,Duke,40,16,113.2,64.9,51.0859073359073,29.9227799227799,4.5,6.852941176470588,13.676470588235293,8.588235294117647
2023,1192,F Dickinson,143,349,106.7,68.7,51.2558139534884,27.906976744186,-12.2,7.84375,12.875,0.3125
2023,1194,FL Atlantic,22,34,115.1,67.6,54.2974079126876,29.6043656207367,4.8,9.71875,12.625,12.875
2023,1202,Furman,38,184,113.5,68.3,54.9533195020747,34.7510373443983,-2.0,9.387096774193548,15.0,9.0
2023,1211,Gonzaga,1,73,122.3,70.3,57.5565610859729,34.1176470588235,6.8,7.71875,14.71875,12.625
2023,1213,Grand Canyon,57,198,111.9,65.0,52.7946873270614,36.8566685113448,-3.7,8.34375,14.71875,3.625
2023,1222,Houston,11,5,118.1,63.5,52.2923286427599,28.869723104857,8.1,7.764705882352941,12.205882352941176,18.529411764705884
2023,1224,Howard,204,218,103.5,69.0,51.8318965517241,32.1659482758621,-7.3,7.741935483870968,13.548387096774194,1.0
2023,1228,Illinois,68,26,111.1,69.5,51.3617677286742,34.2754367934224,0.9,7.65625,13.625,7.6875
2023,1231,Indiana,28,45,114.2,67.8,53.5487028879099,29.4664708761625,3.4,5.666666666666667,12.454545454545455,6.575757575757576
2023,1233,Iona,76,74,110.7,68.7,51.6619850187266,28.9794007490637,-1.6,7.0588235294117645,12.970588235294118,11.382352941176471
2023,1234,Iowa,4,168,120.0,69.5,51.6851227732306,32.3062108810785,0.3,8.0625,15.09375,5.8125
2023,1235,Iowa St,114,8,108.1,64.1,49.9202975557917,27.8958554729012,2.4,6.53125,10.65625,5.6875
2023,1242,Kansas,25,11,114.6,69.2,52.6377217553688,29.8319327731092,10.1,6.970588235294118,12.676470588235293,7.0
2023,1243,Kansas St,37,27,113.5,70.1,52.3283725396063,36.0537686029765,4.3,7.125,16.0,6.46875
2023,1244,Kennesaw,154,110,105.9,68.4,52.6893523600439,35.8946212952799,-1.4,7.967741935483871,13.709677419354838,2.903225806451613
2023,1246,Kentucky,17,68,116.2,65.8,50.6356968215159,31.9315403422983,1.6,6.375,13.6875,7.03125
2023,1266,Marquette,7,43,119.1,68.1,55.9797608095676,27.0469181232751,7.6,8.852941176470589,11.852941176470589,9.352941176470589
2023,1268,Maryland,36,32,113.5,64.2,50.8311688311688,34.2857142857143,1.0,6.848484848484849,13.818181818181818,7.212121212121212
2023,1272,Memphis,26,38,114.6,71.1,53.0295801526718,35.4484732824427,4.7,6.147058823529412,16.058823529411764,7.852941176470588
2023,1274,Miami FL,6,99,119.1,68.8,54.2857142857143,30.702947845805,3.7,7.59375,13.875,7.28125
2023,1277,Michigan St,27,42,114.2,64.7,51.6975308641975,27.1604938271605,2.4,7.483870967741935,11.258064516129032,2.838709677419355
2023,1280,Mississippi St,176,9,104.8,63.6,46.745867768595,33.8326446280992,0.4,5.212121212121212,12.696969696969697,4.909090909090909
2023,1281,Missouri,9,180,118.3,68.7,54.9952198852772,29.0630975143403,3.5,9.363636363636363,13.393939393939394,4.909090909090909
2023,1286,Montana St,169,77,105.1,66.3,50.9543088490457,43.956043956044,-2.6,5.5625,17.71875,4.09375
2023,1297,N Kentucky,222,115,102.8,62.0,49.0686535391166,26.9292176689729,-6.7,8.09375,10.90625,2.46875
2023,1301,NC State,35,82,113.6,69.0,51.4436296975252,25.2520623281393,1.1,8.424242424242424,11.696969696969697,7.393939393939394
2023,1305,Nevada,58,71,111.8,65.9,50.7204610951009,39.135446685879,0.9,6.870967741935484,17.0,4.516129032258065
2023,1321,Northwestern,88,22,109.9,64.4,47.2815040650407,29.6747967479675,1.6,7.65625,12.9375,5.1875
2023,1331,Oral Roberts,32,116,113.9,70.2,55.4498714652956,24.2159383033419,1.6,10.633333333333333,12.1,12.533333333333333
2023,1336,Penn St,13,96,117.2,64.3,55.4476551397442,21.2695405021317,1.3,10.4,9.0,3.914285714285714
2023,1338,Pittsburgh,29,103,114.2,67.3,52.498798654493,32.8688130706391,-0.2,9.212121212121213,14.303030303030303,5.636363636363637
2023,1343,Princeton,97,105,109.5,66.9,52.1984216459977,30.3833145434047,-3.2,8.11111111111111,13.444444444444445,6.074074074074074
2023,1344,Providence,18,92,116.2,66.7,51.1392405063291,36.3037974683544,1.1,6.65625,16.4375,6.78125
2023,1345,Purdue,12,24,117.7,64.2,51.8336776859504,37.1900826446281,9.4,6.882352941176471,15.323529411764707,10.352941176470589
2023,1361,San Diego St,75,4,110.8,65.7,49.3131868131868,33.2417582417582,5.8,6.8125,14.34375,7.53125
2023,1364,UC Santa Barbara,83,167,110.3,64.7,54.0839478162223,34.4299489506523,-1.4,5.46875,13.78125,6.0625
2023,1369,SE Missouri St,270,236,100.5,72.3,50.1215953307393,38.1809338521401,-11.6,8.030303030303031,16.636363636363637,-0.48484848484848486
2023,1388,St Mary's CA,44,10,112.6,61.6,52.0073956682515,32.0126782884311,3.6,7.625,12.09375,10.96875
2023,1394,TAM C. Christi,256,325,101.1,65.3,52.425578831312,28.2800441014333,-6.0,7.758620689655173,16.586206896551722,5.344827586206897
2023,1395,TCU,53,23,112.1,69.7,49.9765037593985,34.0695488721804,2.3,5.454545454545454,14.393939393939394,7.2727272727272725
2023,1397,Tennessee,64,1,111.3,65.1,49.8807820696233,30.6628516928946,2.8,7.787878787878788,12.909090909090908,13.757575757575758
2023,1400,Texas,15,13,116.5,68.8,53.2983835736129,30.5373525557012,7.6,7.147058823529412,14.294117647058824,10.441176470588236
2023,1401,Texas A&M,34,44,113.7,65.9,48.8354037267081,45.1345755693582,3.7,6.088235294117647,19.205882352941178,7.029411764705882
2023,1417,UCLA,21,2,115.2,66.1,51.0690423162584,27.4387527839644,8.5,6.147058823529412,11.941176470588236,13.617647058823529
2023,1418,Louisiana,61,130,111.4,68.3,52.8089887640449,37.0224719101124,-0.5,6.666666666666667,14.566666666666666,5.033333333333333
2023,1421,UNC Asheville,195,126,104.0,68.3,53.6342986939239,40.885860306644,-1.8,7.71875,15.3125,3.71875
2023,1425,USC,49,49,112.3,68.0,51.2506652474721,33.2091538052155,2.1,6.46875,14.3125,5.53125
2023,1429,Utah St,16,70,116.3,68.6,55.4683411826269,34.850863422292,3.2,9.090909090909092,15.303030303030303,7.96969696969697
2023,1433,VCU,144,15,106.6,67.9,51.9550080342796,41.5640064274237,1.0,6.088235294117647,15.588235294117647,8.529411764705882
2023,1436,Vermont,95,155,109.5,64.4,54.8334243582742,28.1267067176406,-3.8,8.6875,11.09375,5.4375
2023,1438,Virginia,72,25,110.8,61.5,51.1614730878187,34.7308781869688,4.1,6.8125,12.9375,7.5625
2023,1452,West Virginia,14,58,116.9,68.5,51.510496671787,39.3753200204813,1.5,7.2727272727272725,16.90909090909091,5.2727272727272725
2023,1462,Xavier,8,64,118.5,70.5,55.2304964539007,31.3829787234043,5.2,7.5588235294117645,13.441176470588236,7.352941176470588
2024,1103,Akron,164,98,106.8,66.0,51.6301443078568,32.7097808658471,-4.5,7.5,13.71875,5.53125
2024,1104,Alabama,2,111,126.0,72.6,56.3129194630872,35.3187919463087,3.4,11.0625,17.875,9.6875
2024,1112,Arizona,11,10,120.2,72.2,54.5454545454545,36.3636363636364,4.9,7.818181818181818,17.03030303030303,15.696969696969697
2024,1120,Auburn,10,6,120.4,70.0,54.2197076850542,38.2838283828383,5.5,8.029411764705882,17.470588235294116,15.294117647058824
2024,1124,Baylor,6,72,122.4,65.8,55.7053941908714,40.1970954356846,5.1,8.5625,17.0,8.8125
2024,1129,Boise St,63,29,113.4,66.6,51.0387422796182,35.0926445816957,0.9,7.933333333333334,15.266666666666667,6.4
2024,1140,BYU,14,60,119.8,69.2,54.8027842227378,25.3828306264501,2.9,11.212121212121213,11.848484848484848,11.93939393939394
2024,1155,Clemson,23,35,117.7,66.4,53.8534278959811,30.7328605200946,0.9,8.34375,14.1875,6.09375
2024,1159,Colgate,205,117,104.8,66.4,53.3140452393477,27.5118358758548,-4.1,7.636363636363637,10.484848484848484,6.151515151515151
2024,1160,Colorado,20,49,118.4,67.6,55.4455445544554,35.0777934936351,1.7,6.882352941176471,15.764705882352942,8.117647058823529
2024,1161,Colorado St,51,27,114.0,66.1,54.1535226077813,31.8086225026288,1.5,7.15625,13.78125,6.09375
2024,1163,Connecticut,1,4,127.5,64.6,56.9074778200253,31.9391634980989,11.3,8.794117647058824,14.5,17.058823529411764
2024,1166,Creighton,9,24,120.9,66.8,57.2822465492623,24.6549262256069,4.4,10.59375,11.5,10.8125
2024,1173,Dayton,24,67,117.7,64.5,56.2785388127854,36.7009132420091,2.6,9.516129032258064,14.516129032258064,8.451612903225806
2024,1179,Drake,40,73,115.1,68.0,54.6913580246914,32.3456790123457,1.7,8.606060606060606,14.818181818181818,9.666666666666666
2024,1181,Duke,8,16,121.6,66.4,54.6186641402179,34.3439128375178,3.3,8.34375,14.4375,12.40625
2024,1182,Duquesne,158,31,107.2,66.2,50.0,32.484076433121,-1.8,7.617647058823529,13.382352941176471,3.4705882352941178
2024,1194,FL Atlantic,22,96,117.8,68.3,54.6769527483124,34.9083895853423,1.2,8.454545454545455,15.303030303030303,9.272727272727273
2024,1196,Florida,12,94,120.0,72.0,51.7652062951935,38.4091875797533,3.0,7.685714285714286,17.914285714285715,6.6
2024,1211,Gonzaga,5,51,122.6,68.9,57.0192307692308,30.7211538461538,2.5,6.838709677419355,14.03225806451613,14.290322580645162
2024,1213,Grand Canyon,74,32,112.9,68.5,51.40625,46.6666666666667,1.3,7.03125,19.375,11.71875
2024,1222,Houston,19,2,118.9,63.5,50.3358710255262,30.7657859381997,10.6,7.705882352941177,12.617647058823529,16.058823529411764
2024,1224,Howard,190,334,105.6,67.8,51.7317207256734,42.0560747663551,-12.1,8.03125,17.4375,-0.59375
2024,1228,Illinois,3,80,125.5,69.8,53.5865874363328,37.0967741935484,6.0,8.323529411764707,17.5,10.617647058823529
2024,1235,Iowa St,52,1,113.9,67.2,51.9870609981516,35.3512014787431,6.9,6.529411764705882,14.735294117647058,14.264705882352942
2024,1241,James Madison,72,74,113.0,69.7,53.9012003693444,34.949215143121,1.5,8.666666666666666,15.030303030303031,13.484848484848484
2024,1242,Kansas,59,20,113.5,69.2,53.4609334032512,32.4593602517042,4.3,5.67741935483871,13.709677419354838,5.903225806451613
2024,1246,Kentucky,7,109,122.2,72.7,57.1529080675422,30.4409005628518,2.9,9.9375,15.1875,9.75
2024,1253,Long Beach St,154,203,107.3,71.5,48.4486873508353,37.8042959427208,-8.0,5.424242424242424,16.575757575757574,0.6060606060606061
2024,1255,Longwood,191,151,105.5,66.9,49.1383952611739,39.472267097469,-8.6,5.67741935483871,15.903225806451612,4.096774193548387
2024,1266,Marquette,21,17,118.2,69.1,55.0310283687943,25.531914893617,6.5,8.852941176470589,11.147058823529411,8.588235294117647
2024,1270,McNeese St,64,89,113.4,65.9,54.1933605125218,40.0698893418754,0.7,7.517241379310345,16.03448275862069,14.413793103448276
2024,1277,Michigan St,49,9,114.3,65.3,51.6277939747328,29.2517006802721,0.21,6.393939393939394,12.424242424242424,7.181818181818182
2024,1280,Mississippi St,73,22,113.0,67.1,51.4306857424766,37.3951652688703,0.8,7.205882352941177,14.794117647058824,5.705882352941177
2024,1286,Montana St,225,215,103.5,69.0,54.171270718232,30.5524861878453,-12.6,8.516129032258064,12.741935483870968,-0.6774193548387096
2024,1287,Morehead St,123,129,109.1,64.3,54.1521486643438,30.6039488966318,-3.4,8.8,12.366666666666667,6.766666666666667
2024,1301,NC State,48,38,114.3,68.0,50.724929520741,31.9774466371325,-0.6,7.055555555555555,14.527777777777779,3.6666666666666665
2024,1304,Nebraska,32,43,116.2,69.0,53.1234506693109,32.6227069905801,2.4,9.454545454545455,14.484848484848484,7.484848484848484
2024,1305,Nevada,41,42,115.0,66.8,53.2069157836029,45.0083658672616,2.7,6.65625,18.09375,8.625
2024,1307,New Mexico,47,23,114.4,72.8,50.4627589246364,33.1864257382107,1.7,6.4411764705882355,15.411764705882353,10.558823529411764
2024,1314,North Carolina,15,8,119.7,70.6,51.5066724063711,36.2462333189841,6.6,7.9411764705882355,17.352941176470587,11.235294117647058
2024,1321,Northwestern,35,54,115.9,64.2,52.6020408163265,29.234693877551,1.5,8.3125,12.8125,4.6875
2024,1324,Oakland,114,161,109.3,66.5,51.9390581717452,30.7940904893813,-4.2,8.558823529411764,14.029411764705882,3.5
2024,1332,Oregon,44,70,114.7,67.3,51.9114219114219,32.027972027972,1.4,7.323529411764706,13.705882352941176,3.4705882352941178
2024,1345,Purdue,4,12,125.2,67.0,55.8098591549296,41.2852112676056,11.0,8.333333333333334,18.03030303030303,13.242424242424242
2024,1355,S Dakota St,128,175,108.8,68.0,55.2140504939627,30.1317233809001,-7.4,8.32258064516129,12.419354838709678,3.870967741935484
2024,1359,Samford,57,122,113.6,72.8,56.7601402103155,36.2043064596895,0.07,9.65625,15.875,9.96875
2024,1361,San Diego St,62,11,113.4,66.2,49.9018645731109,36.702649656526,2.6,6.90625,15.96875,6.84375
2024,1376,South Carolina,42,71,114.9,63.2,50.8629441624365,31.8274111675127,4.7,7.96969696969697,13.151515151515152,5.0606060606060606
2024,1388,St Mary's CA,46,15,114.5,62.5,52.7605779153767,27.9669762641899,1.4,7.625,11.15625,13.53125
2024,1389,St Peter's,306,87,98.4,64.1,44.6418499717992,38.0146644106035,-8.8,5.838709677419355,15.193548387096774,1.8709677419354838
2024,1391,Stetson,106,341,109.8,66.5,52.8343423225096,31.810676940011,-6.8,8.67741935483871,13.741935483870968,-0.6451612903225806
2024,1395,TCU,43,44,114.7,69.8,51.5078985160364,35.0406893250359,1.3,6.575757575757576,15.696969696969697,8.0
2024,1397,Tennessee,28,3,116.8,69.3,51.1246063877643,33.7381916329285,5.8,8.71875,15.875,11.59375
2024,1400,Texas,31,30,116.5,67.4,53.0432595573441,30.1810865191147,1.2,7.40625,13.5,6.65625
2024,1401,Texas A&M,26,68,117.5,66.6,45.7248263888889,38.6284722222222,0.25,6.882352941176471,17.205882352941178,3.9705882352941178
2024,1403,Texas Tech,27,65,117.4,66.8,52.5733401955739,34.1739577972208,3.4,8.545454545454545,15.333333333333334,6.242424242424242
2024,1412,UAB,56,198,113.7,67.8,50.0,40.6063618290258,-2.7,6.151515151515151,17.848484848484848,1.5757575757575757
2024,1429,Utah St,34,82,116.0,68.9,53.9968652037618,39.0282131661442,3.3,6.193548387096774,16.451612903225808,7.419354838709677
2024,1436,Vermont,170,61,106.5,63.3,51.5868746637977,29.2092522861754,-1.2,8.34375,12.125,6.8125
2024,1438,Virginia,200,7,105.1,60.1,48.6486486486486,25.2782193958665,1.2,6.575757575757576,8.878787878787879,4.0
2024,1447,Wagner,330,177,96.4,61.6,45.1074660633484,26.4140271493213,-11.7,6.896551724137931,10.793103448275861,-1.3448275862068966
2024,1450,Washington St,66,26,113.2,64.8,51.7839687194526,31.5738025415445,1.9,6.393939393939394,13.06060606060606,7.424242424242424
2024,1458,Wisconsin,17,46,119.2,65.5,52.2496371552975,33.8171262699565,3.3,7.085714285714285,14.657142857142857,5.114285714285714
2024,1463,Yale,91,93,110.9,64.9,52.1015283842795,27.7838427947598,-2.5,7.275862068965517,11.310344827586206,5.413793103448276
