Season,DayNum,T1_TeamID,T1_Score,T2_TeamID,T2_Score,T1_T2_oc,NumOT,T1_OffRating,T2_OffRating,T1_Tempo,T2_Tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_OffRank,T2_OffRank,T1_DefRank,T2_DefRank,T2_T1_oc,PointDiff,offRankDiff,defRankDiff,T1_seed,T2_seed,Seed_Diff
2009,137,1266,58,1429,57,N,0,117.1,116.7,67.5,60.0,51.1864,55.6876,45.3782,37.5778,3.4,2.4,52.618,10.03,29.86,13.773,7.0606060606060606,6.454545454545454,18.818181818181817,14.818181818181818,9.393939393939394,10.454545454545455,9.0,12.0,52.0,143.0,,1,-3.0,-91.0,6,11,-5
2009,137,1277,77,1352,62,N,0,114.3,102.0,66.5,66.0,49.7658,53.4158,41.0304,36.7402,7.4,-5.1,86.671,0.2,32.393,11.063,5.15625,6.5,16.0,13.941176470588236,9.0,5.705882352941177,26.0,187.0,6.0,122.0,,15,-161.0,-116.0,2,15,-13
2009,137,1281,78,1165,59,N,0,116.6,108.5,70.9,65.4,52.7965,53.547,36.6274,32.4207,6.1,-4.8,42.029,0.507,27.671,11.397,7.0588235294117645,7.482758620689655,15.235294117647058,13.379310344827585,14.647058823529411,8.241379310344827,13.0,85.0,17.0,179.0,,19,-72.0,-162.0,3,14,-11
2009,137,1329,77,1397,75,N,0,116.4,115.1,69.3,67.7,53.9825,50.9026,39.4366,36.6746,2.7,1.2,70.135,51.315,33.197,31.113,9.333333333333334,6.606060606060606,17.727272727272727,15.333333333333334,6.909090909090909,6.121212121212121,15.0,20.0,73.0,83.0,,2,-5.0,-10.0,8,9,-1
2009,137,1338,72,1190,62,N,0,121.2,106.4,65.2,69.6,52.9426,50.6559,33.0327,39.5056,8.6,-5.9,58.631,3.021,32.564,8.955,6.193548387096774,5.9375,13.0,16.90625,13.548387096774194,7.9375,2.0,108.0,19.0,126.0,,10,-106.0,-107.0,1,16,-15
2009,137,1373,74,1326,72,N,2,110.3,113.3,70.7,62.5,50.9504,54.759,35.6514,38.2571,0.1,3.2,12.159,73.284,16.254,32.583,5.181818181818182,6.53125,14.666666666666666,13.03125,7.636363636363637,5.0625,63.0,32.0,78.0,63.0,,2,31.0,15.0,9,8,1
2009,137,1393,59,1372,44,N,0,117.0,97.0,69.7,62.4,54.3951,47.3414,39.2841,29.0199,5.9,-2.5,72.695,0.216,35.819,11.765,6.852941176470588,5.555555555555555,15.470588235294118,10.88888888888889,8.058823529411764,6.148148148148148,10.0,268.0,39.0,9.0,,15,-258.0,30.0,3,14,-11
2009,137,1425,72,1130,55,N,0,110.0,113.2,63.7,65.3,50.8139,49.675,42.2138,36.65,2.5,0.5,70.272,56.026,35.137,26.908,3.757575757575758,6.393939393939394,14.787878787878787,16.0,4.878787878787879,4.484848484848484,65.0,33.0,16.0,150.0,,17,32.0,-134.0,10,7,3
2009,137,1458,61,1199,59,N,1,113.3,105.9,59.1,65.9,49.911,49.2047,34.5789,39.1835,0.3,5.0,78.997,81.218,31.289,32.5,6.483870967741935,6.235294117647059,12.935483870967742,15.323529411764707,5.387096774193548,3.6176470588235294,31.0,116.0,46.0,7.0,,2,-85.0,39.0,12,5,7
2009,137,1462,77,1340,59,N,0,111.0,109.2,65.8,64.8,52.3564,53.5403,46.0997,29.8317,2.8,-3.9,31.11,6.778,23.091,13.308,6.875,9.67741935483871,16.8125,11.774193548387096,9.96875,5.354838709677419,53.0,77.0,12.0,219.0,,18,-24.0,-207.0,4,13,-9
2009,138,1163,92,1401,66,N,0,116.0,113.1,67.1,63.9,51.3083,50.3935,46.432,46.543,8.7,1.9,82.019,64.074,32.844,27.139,4.741935483870968,6.03125,17.806451612903224,17.8125,13.35483870967742,5.375,17.0,35.0,3.0,74.0,,26,-18.0,-71.0,1,9,-8
2009,138,1181,74,1400,69,N,0,117.5,112.2,66.3,65.4,50.4799,48.4731,41.3163,38.6331,7.8,2.6,93.797,72.157,31.839,32.491,7.235294117647059,4.606060606060606,17.61764705882353,15.303030303030303,12.411764705882353,6.878787878787879,7.0,42.0,28.0,20.0,,5,-35.0,8.0,2,7,-5
2009,138,1211,83,1443,81,N,0,117.5,111.1,67.1,65.6,55.1643,52.3848,35.4721,33.8157,4.4,-2.1,79.37,8.322,24.529,13.931,7.4,7.806451612903226,14.333333333333334,13.516129032258064,17.233333333333334,5.161290322580645,8.0,52.0,24.0,173.0,,2,-44.0,-149.0,4,12,-8
2009,138,1272,89,1268,70,N,0,112.8,110.0,65.9,66.3,50.0919,47.017,39.8897,28.0404,6.9,0.1,77.707,71.963,22.225,31.613,5.823529411764706,5.757575757575758,16.235294117647058,13.212121212121213,17.176470588235293,3.0,37.0,67.0,1.0,56.0,,19,-30.0,-55.0,2,10,-8
2009,138,1314,84,1261,70,N,0,123.2,111.5,72.9,66.1,52.8395,49.8567,39.7531,35.3559,7.7,2.4,92.496,44.729,28.827,21.393,6.806451612903226,6.0,19.870967741935484,15.515151515151516,16.516129032258064,9.424242424242424,1.0,47.0,18.0,60.0,,14,-46.0,-42.0,1,8,-7
2009,138,1328,73,1276,63,N,0,118.3,112.2,66.6,62.5,55.1776,50.2695,46.4732,28.4097,7.4,0.9,73.817,59.63,29.932,34.356,6.90625,8.65625,17.78125,11.8125,11.375,3.53125,4.0,40.0,33.0,67.0,,10,-36.0,-34.0,2,10,-8
2009,138,1345,76,1449,74,N,0,110.5,113.1,65.9,72.2,50.0,48.8406,33.1724,44.2995,3.9,5.0,71.088,81.01,29.523,31.603,6.705882352941177,4.242424242424242,13.0,18.818181818181817,10.235294117647058,9.333333333333334,60.0,34.0,5.0,14.0,,2,26.0,-9.0,5,4,1
2009,138,1437,89,1417,69,N,0,114.4,119.5,68.3,65.3,50.7521,54.8403,41.887,31.2215,6.0,4.5,64.785,79.037,31.499,29.438,6.606060606060606,7.484848484848484,18.0,12.393939393939394,9.545454545454545,12.727272727272727,24.0,3.0,10.0,44.0,,20,21.0,-34.0,3,6,-3
2009,139,1112,71,1156,57,N,0,117.7,105.3,64.9,63.7,53.0407,46.9272,37.4934,36.7116,0.8,-1.4,80.614,14.271,33.867,20.688,6.1875,4.75,14.6875,14.15625,3.75,5.125,6.0,124.0,147.0,29.0,,14,-118.0,118.0,12,13,-1
2009,139,1242,60,1173,43,N,0,114.5,103.3,67.2,64.5,53.3855,46.9574,39.5149,38.1339,5.4,1.1,78.001,49.618,30.532,18.192,6.46875,5.515151515151516,16.53125,14.121212121212121,11.3125,6.0,23.0,156.0,11.0,25.0,,17,-133.0,-14.0,3,11,-8
2009,139,1257,79,1373,72,N,0,111.2,110.3,66.9,70.7,52.6953,50.9504,31.3842,35.6514,8.0,0.1,81.722,12.159,31.05,16.254,8.06060606060606,5.181818181818182,12.303030303030303,14.666666666666666,12.333333333333334,7.636363636363637,49.0,63.0,2.0,78.0,,7,-14.0,-76.0,1,9,-8
2009,139,1277,74,1425,69,N,0,114.3,110.0,66.5,63.7,49.7658,50.8139,41.0304,42.2138,7.4,2.5,86.671,70.272,32.393,35.137,5.15625,3.757575757575758,16.0,14.787878787878787,9.0,4.878787878787879,26.0,65.0,6.0,16.0,,5,-39.0,-10.0,2,10,-8
2009,139,1281,83,1266,79,N,0,116.6,117.1,70.9,67.5,52.7965,51.1864,36.6274,45.3782,6.1,3.4,42.029,52.618,27.671,29.86,7.0588235294117645,7.0606060606060606,15.235294117647058,18.818181818181817,14.647058823529411,9.393939393939394,13.0,9.0,17.0,52.0,,4,4.0,-35.0,3,6,-3
2009,139,1338,84,1329,76,N,0,121.2,116.4,65.2,69.3,52.9426,53.9825,33.0327,39.4366,8.6,2.7,58.631,70.135,32.564,33.197,6.193548387096774,9.333333333333334,13.0,17.727272727272727,13.548387096774194,6.909090909090909,2.0,15.0,19.0,73.0,,8,-13.0,-54.0,1,8,-7
2009,139,1393,78,1113,67,N,0,117.0,118.2,69.7,59.1,54.3951,56.4028,39.2841,38.7078,5.9,4.8,72.695,46.257,35.819,32.67,6.852941176470588,8.090909090909092,15.470588235294118,13.878787878787879,8.058823529411764,9.484848484848484,10.0,5.0,39.0,42.0,,11,5.0,-3.0,3,6,-3
2009,139,1462,60,1458,49,N,0,111.0,113.3,65.8,59.1,52.3564,49.911,46.0997,34.5789,2.8,0.3,31.11,78.997,23.091,31.289,6.875,6.483870967741935,16.8125,12.935483870967742,9.96875,5.387096774193548,53.0,31.0,12.0,46.0,,11,22.0,-34.0,4,12,-8
2009,143,1163,72,1345,60,N,0,116.0,110.5,67.1,65.9,51.3083,50.0,46.432,33.1724,8.7,3.9,82.019,71.088,32.844,29.523,4.741935483870968,6.705882352941177,17.806451612903224,13.0,13.35483870967742,10.235294117647058,17.0,60.0,3.0,5.0,,12,-43.0,-2.0,1,5,-4
2009,143,1281,102,1272,91,N,0,116.6,112.8,70.9,65.9,52.7965,50.0919,36.6274,39.8897,6.1,6.9,42.029,77.707,27.671,22.225,7.0588235294117645,5.823529411764706,15.235294117647058,16.235294117647058,14.647058823529411,17.176470588235293,13.0,37.0,17.0,1.0,,11,-24.0,16.0,3,2,1
2009,143,1338,60,1462,55,N,0,121.2,111.0,65.2,65.8,52.9426,52.3564,33.0327,46.0997,8.6,2.8,58.631,31.11,32.564,23.091,6.193548387096774,6.875,13.0,16.8125,13.548387096774194,9.96875,2.0,53.0,19.0,12.0,,5,-51.0,7.0,1,4,-3
2009,143,1437,77,1181,54,N,0,114.4,117.5,68.3,66.3,50.7521,50.4799,41.887,41.3163,6.0,7.8,64.785,93.797,31.499,31.839,6.606060606060606,7.235294117647059,18.0,17.61764705882353,9.545454545454545,12.411764705882353,24.0,7.0,10.0,28.0,,23,17.0,-18.0,3,2,1
2009,144,1257,103,1112,64,N,0,111.2,117.7,66.9,64.9,52.6953,53.0407,31.3842,37.4934,8.0,0.8,81.722,80.614,31.05,33.867,8.06060606060606,6.1875,12.303030303030303,14.6875,12.333333333333334,3.75,49.0,6.0,2.0,147.0,,39,43.0,-145.0,1,12,-11
2009,144,1277,67,1242,62,N,0,114.3,114.5,66.5,67.2,49.7658,53.3855,41.0304,39.5149,7.4,5.4,86.671,78.001,32.393,30.532,5.15625,6.46875,16.0,16.53125,9.0,11.3125,26.0,23.0,6.0,11.0,,5,3.0,-5.0,2,3,-1
2009,144,1314,98,1211,77,N,0,123.2,117.5,72.9,67.1,52.8395,55.1643,39.7531,35.4721,7.7,4.4,92.496,79.37,28.827,24.529,6.806451612903226,7.4,19.870967741935484,14.333333333333334,16.516129032258064,17.233333333333334,1.0,8.0,18.0,24.0,,21,-7.0,-6.0,1,4,-3
2009,144,1328,84,1393,71,N,0,118.3,117.0,66.6,69.7,55.1776,54.3951,46.4732,39.2841,7.4,5.9,73.817,72.695,29.932,35.819,6.90625,6.852941176470588,17.78125,15.470588235294118,11.375,8.058823529411764,4.0,10.0,33.0,39.0,,13,-6.0,-6.0,2,3,-1
2009,145,1163,82,1281,75,N,0,116.0,116.6,67.1,70.9,51.3083,52.7965,46.432,36.6274,8.7,6.1,82.019,42.029,32.844,27.671,4.741935483870968,7.0588235294117645,17.806451612903224,15.235294117647058,13.35483870967742,14.647058823529411,17.0,13.0,3.0,17.0,,7,4.0,-14.0,1,3,-2
2009,145,1437,78,1338,76,N,0,114.4,121.2,68.3,65.2,50.7521,52.9426,41.887,33.0327,6.0,8.6,64.785,58.631,31.499,32.564,6.606060606060606,6.193548387096774,18.0,13.0,9.545454545454545,13.548387096774194,24.0,2.0,10.0,19.0,,2,22.0,-9.0,3,1,2
2009,146,1277,64,1257,52,N,0,114.3,111.2,66.5,66.9,49.7658,52.6953,41.0304,31.3842,7.4,8.0,86.671,81.722,32.393,31.05,5.15625,8.06060606060606,16.0,12.303030303030303,9.0,12.333333333333334,26.0,49.0,6.0,2.0,,12,-23.0,4.0,2,1,1
2009,146,1314,72,1328,60,N,0,123.2,118.3,72.9,66.6,52.8395,55.1776,39.7531,46.4732,7.7,7.4,92.496,73.817,28.827,29.932,6.806451612903226,6.90625,19.870967741935484,17.78125,16.516129032258064,11.375,1.0,4.0,18.0,33.0,,12,-3.0,-15.0,1,2,-1
2009,152,1277,82,1163,73,N,0,114.3,116.0,66.5,67.1,49.7658,51.3083,41.0304,46.432,7.4,8.7,86.671,82.019,32.393,32.844,5.15625,4.741935483870968,16.0,17.806451612903224,9.0,13.35483870967742,26.0,17.0,6.0,3.0,,9,9.0,3.0,2,1,1
2009,152,1314,83,1437,69,N,0,123.2,114.4,72.9,68.3,52.8395,50.7521,39.7531,41.887,7.7,6.0,92.496,64.785,28.827,31.499,6.806451612903226,6.606060606060606,19.870967741935484,18.0,16.516129032258064,9.545454545454545,1.0,24.0,18.0,10.0,,14,-23.0,8.0,1,3,-2
2009,154,1314,89,1277,72,N,0,123.2,114.3,72.9,66.5,52.8395,49.7658,39.7531,41.0304,7.7,7.4,92.496,86.671,28.827,32.393,6.806451612903226,5.15625,19.870967741935484,16.0,16.516129032258064,9.0,1.0,26.0,18.0,6.0,,17,-25.0,12.0,1,2,-1
2010,134,1115,61,1457,44,N,0,93.1,90.7,65.1,64.0,44.7413,41.5842,48.4252,35.3135,-8.0,-8.7,0.2,12.3,18.903,11.305,4.09375,4.0,17.125,13.3,-0.28125,0.6333333333333333,303.0,320.0,107.0,65.0,,17,-17.0,42.0,16,16,0
2010,136,1124,68,1358,59,N,0,119.2,110.2,64.5,69.3,54.3842,53.695,36.0872,38.651,5.6,-2.5,62.004,2.044,33.152,12.73,7.032258064516129,8.964285714285714,15.35483870967742,16.357142857142858,10.161290322580646,7.571428571428571,5.0,57.0,43.0,172.0,,9,-52.0,-129.0,3,14,-11
2010,136,1139,77,1431,59,N,0,111.0,107.7,63.0,67.9,51.0204,52.7674,46.8865,39.5955,4.5,2.1,31.589,23.484,20.638,19.818,6.75,6.15625,17.90625,15.4375,10.0625,11.59375,49.0,95.0,7.0,16.0,,18,-46.0,-9.0,5,12,-7
2010,136,1242,90,1250,74,N,0,120.4,105.6,67.2,68.9,55.1397,51.4039,41.2601,43.0886,11.7,-6.8,85.29,10.619,33.083,7.914,7.264705882352941,6.65625,17.38235294117647,17.40625,17.970588235294116,5.09375,2.0,134.0,8.0,249.0,,16,-132.0,-241.0,1,16,-15
2010,136,1243,82,1317,62,N,0,116.1,103.4,69.4,67.4,50.6115,50.3674,50.2352,52.9088,6.8,-3.9,43.295,20.119,35.3,10.93,6.71875,5.266666666666667,20.25,19.933333333333334,10.25,3.566666666666667,15.0,164.0,12.0,199.0,,20,-149.0,-187.0,2,15,-13
2010,136,1246,100,1190,71,N,0,114.9,100.9,68.3,66.8,53.0534,47.6623,43.5564,40.6234,8.6,-8.1,90.246,16.46,24.373,13.94,5.970588235294118,5.121212121212121,17.264705882352942,14.93939393939394,13.970588235294118,2.6363636363636362,22.0,199.0,6.0,93.0,,29,-177.0,-87.0,1,16,-15
2010,136,1307,62,1285,57,N,0,113.6,106.5,67.4,62.0,50.5932,54.1992,44.9333,36.7839,4.9,-4.6,49.461,21.883,21.234,11.471,7.96969696969697,6.517241379310345,17.818181818181817,13.758620689655173,9.575757575757576,7.275862068965517,26.0,116.0,74.0,92.0,,5,-90.0,-18.0,3,14,-11
2010,136,1320,69,1424,66,N,0,109.6,110.6,58.9,66.3,49.5979,52.167,37.0477,30.9197,3.7,1.0,12.129,51.719,18.366,22.024,6.59375,6.71875,13.71875,12.90625,9.03125,8.78125,67.0,55.0,13.0,40.0,,3,12.0,-27.0,9,8,1
2010,136,1325,97,1207,83,N,0,107.3,116.8,68.8,65.8,49.3717,55.7025,41.0826,37.0248,-7.8,4.3,24.434,87.834,13.908,35.728,7.235294117647059,6.181818181818182,17.205882352941178,14.090909090909092,4.882352941176471,8.121212121212121,103.0,13.0,100.0,42.0,,14,90.0,58.0,14,3,11
2010,136,1330,51,1323,50,N,0,107.8,119.4,62.6,62.4,48.7391,53.6866,30.3104,38.0952,0.6,0.5,4.171,57.766,20.316,27.053,4.617647058823529,7.5,11.205882352941176,15.764705882352942,10.382352941176471,7.147058823529412,90.0,4.0,10.0,153.0,,1,86.0,-143.0,11,6,5
2010,136,1388,80,1350,71,N,0,116.5,108.8,66.2,62.5,55.2743,51.1329,32.7004,32.4408,1.9,2.6,22.783,22.243,17.876,24.758,8.5,7.0588235294117645,14.233333333333333,12.647058823529411,12.533333333333333,7.0588235294117645,14.0,77.0,85.0,35.0,,9,-63.0,50.0,10,7,3
2010,136,1397,62,1361,59,N,0,108.9,111.4,67.5,63.1,50.598,51.7092,35.6486,41.0197,3.9,1.3,51.85,48.75,29.253,24.05,5.878787878787879,5.354838709677419,14.242424242424242,13.612903225806452,8.696969696969697,7.451612903225806,75.0,48.0,11.0,51.0,,3,27.0,-40.0,6,11,-5
2010,136,1437,73,1352,70,N,1,117.2,99.9,71.2,66.1,52.2959,48.9026,43.9286,45.985,5.5,-6.5,89.439,7.912,33.157,10.542,7.709677419354839,5.647058823529412,19.612903225806452,16.205882352941178,9.67741935483871,2.823529411764706,11.0,216.0,59.0,132.0,,3,-205.0,-73.0,2,15,-13
2010,136,1448,81,1400,80,N,1,107.1,113.9,68.7,71.5,46.977,51.089,40.7705,40.6858,1.0,3.9,78.599,85.262,30.998,31.848,4.344827586206897,5.666666666666667,16.20689655172414,16.242424242424242,4.517241379310345,11.545454545454545,106.0,24.0,29.0,30.0,,1,82.0,-1.0,9,8,1
2010,136,1449,80,1266,78,N,0,111.7,115.1,71.7,62.3,49.7061,52.8042,40.9132,34.9206,1.2,1.8,80.577,17.888,24.044,31.568,5.181818181818182,7.9393939393939394,18.848484848484848,14.454545454545455,9.848484848484848,8.757575757575758,44.0,21.0,33.0,55.0,,2,23.0,-22.0,11,6,5
2010,137,1143,77,1257,62,N,0,119.6,114.5,67.1,66.3,53.2544,51.3776,35.355,35.7143,1.7,-0.1,54.719,78.786,28.292,30.501,6.575757575757576,8.03125,15.575757575757576,15.1875,9.575757575757576,6.75,3.0,23.0,76.0,78.0,,15,-20.0,-2.0,8,9,-1
2010,137,1165,78,1396,65,N,0,117.4,107.8,63.9,60.4,56.5878,49.0731,29.1667,27.4459,1.9,5.3,1.23,31.121,16.574,23.817,9.793103448275861,5.852941176470588,11.862068965517242,10.617647058823529,10.620689655172415,8.794117647058824,9.0,93.0,149.0,3.0,,13,-84.0,146.0,12,5,7
2010,137,1181,73,1115,44,N,0,121.0,93.1,64.7,65.1,50.527,44.7413,37.9005,48.4252,8.4,-8.0,88.055,0.2,31.735,18.903,7.5588235294117645,4.09375,17.41176470588235,17.125,16.264705882352942,-0.28125,1.0,303.0,5.0,107.0,,29,-302.0,-102.0,1,16,-15
2010,137,1210,64,1329,59,N,0,109.2,112.2,68.2,66.2,50.3479,52.4731,37.7237,36.4516,1.3,1.8,83.706,59.468,33.163,30.206,6.0,8.375,13.909090909090908,14.875,6.424242424242424,6.21875,71.0,40.0,15.0,54.0,,5,31.0,-39.0,10,7,3
2010,137,1211,67,1199,60,N,0,112.3,105.0,67.5,65.3,54.0601,50.519,49.277,38.5813,2.5,2.8,51.509,83.764,22.1,31.177,5.548387096774194,5.806451612903226,17.967741935483872,13.516129032258064,9.64516129032258,8.32258064516129,38.0,145.0,63.0,2.0,,7,-107.0,61.0,8,9,-1
2010,137,1268,89,1222,77,N,0,118.3,112.0,68.7,71.1,51.8379,48.1157,33.8872,33.8717,3.3,-6.4,75.457,23.414,30.926,20.266,5.866666666666666,8.303030303030303,15.133333333333333,15.545454545454545,11.233333333333333,3.727272727272727,7.0,42.0,57.0,179.0,,12,-35.0,-122.0,4,13,-9
2010,137,1277,70,1308,67,N,0,112.8,111.6,65.3,70.3,51.6199,53.2491,36.9439,38.0093,3.5,-2.3,87.758,19.361,28.984,21.528,4.78125,8.53125,14.03125,15.65625,8.9375,0.5,33.0,45.0,27.0,231.0,,3,-12.0,-204.0,5,12,-7
2010,137,1281,86,1155,78,N,0,111.5,110.9,68.8,67.6,50.1426,51.065,33.9354,34.8243,1.6,1.5,48.074,61.661,29.614,30.403,7.6875,6.580645161290323,15.125,13.612903225806452,11.75,9.451612903225806,46.0,50.0,18.0,20.0,,8,-4.0,-2.0,10,7,3
2010,137,1326,68,1364,51,N,0,117.5,100.0,64.6,66.3,56.1061,50.6812,35.7858,45.436,5.7,-4.1,77.427,8.349,30.606,13.504,7.323529411764706,6.857142857142857,13.264705882352942,16.071428571428573,13.029411764705882,1.6071428571428572,8.0,212.0,26.0,86.0,,17,-204.0,-60.0,2,15,-13
2010,137,1338,89,1324,66,N,0,111.4,107.5,61.3,69.5,49.6413,49.0459,42.7704,41.1037,3.6,-1.1,68.381,15.114,29.605,18.062,5.3125,5.8125,15.65625,17.09375,6.71875,3.5,47.0,98.0,28.0,209.0,,23,-51.0,-181.0,3,14,-11
2010,137,1345,72,1373,64,N,0,109.8,109.4,66.2,69.2,49.1053,49.3164,38.5992,38.7207,6.6,0.9,73.138,13.214,29.198,16.852,5.375,4.757575757575758,16.09375,15.727272727272727,10.1875,10.181818181818182,65.0,69.0,4.0,56.0,,8,-4.0,-52.0,4,13,-9
2010,137,1393,79,1436,56,N,0,118.5,104.1,68.7,66.1,57.5952,48.2484,36.8629,49.4692,7.5,-5.1,56.087,26.761,28.835,8.712,6.71875,4.735294117647059,14.625,18.647058823529413,14.59375,6.264705882352941,6.0,151.0,14.0,136.0,,23,-145.0,-122.0,1,16,-15
2010,137,1401,69,1429,53,N,0,112.6,116.0,64.3,59.8,49.5789,55.0748,48.3998,29.594,4.4,-0.4,77.137,9.11,35.891,15.1,6.225806451612903,6.878787878787879,17.774193548387096,12.696969696969697,6.483870967741935,13.393939393939394,37.0,16.0,17.0,62.0,,16,21.0,-45.0,5,12,-7
2010,137,1452,77,1288,50,N,0,117.2,105.5,62.6,68.6,48.8813,47.4319,39.6347,43.9035,8.0,-3.9,69.372,0.2,34.312,11.49,6.9393939393939394,5.611111111111111,15.484848484848484,18.805555555555557,9.181818181818182,6.5,12.0,135.0,21.0,203.0,,27,-123.0,-182.0,2,15,-13
2010,137,1458,53,1459,49,N,0,115.2,104.6,59.2,63.5,51.3714,49.1484,32.4571,44.1209,3.9,-1.9,73.327,9.27,31.074,14.561,7.645161290322581,5.818181818181818,12.612903225806452,16.12121212121212,11.290322580645162,7.151515151515151,20.0,147.0,19.0,45.0,,4,-127.0,-26.0,4,13,-9
2010,137,1462,65,1278,54,N,0,115.5,112.0,68.9,65.6,52.1614,53.1042,41.9308,33.9148,2.8,-0.3,54.813,60.317,27.451,30.379,6.96875,7.029411764705882,17.875,13.352941176470589,10.96875,8.882352941176471,18.0,41.0,47.0,41.0,,11,-23.0,6.0,6,11,-5
2010,138,1124,76,1330,68,N,0,119.2,107.8,64.5,62.6,54.3842,48.7391,36.0872,30.3104,5.6,0.6,62.004,4.171,33.152,20.316,7.032258064516129,4.617647058823529,15.35483870967742,11.205882352941176,10.161290322580646,10.382352941176471,5.0,90.0,43.0,10.0,,8,-85.0,33.0,3,11,-8
2010,138,1243,84,1140,72,N,0,116.1,117.3,69.4,71.1,50.6115,54.8739,50.2352,38.9428,6.8,4.0,43.295,27.091,35.3,21.607,6.71875,8.121212121212121,20.25,17.696969696969695,10.25,16.939393939393938,15.0,10.0,12.0,37.0,,12,5.0,-25.0,2,7,-5
2010,138,1246,90,1448,60,N,0,114.9,107.1,68.3,68.7,53.0534,46.977,43.5564,40.7705,8.6,1.0,90.246,78.599,24.373,30.998,5.970588235294118,4.344827586206897,17.264705882352942,16.20689655172414,13.970588235294118,4.517241379310345,22.0,106.0,6.0,29.0,,30,-84.0,-23.0,1,9,-8
2010,138,1320,69,1242,67,N,0,109.6,120.4,58.9,67.2,49.5979,55.1397,37.0477,41.2601,3.7,11.7,12.129,85.29,18.366,33.083,6.59375,7.264705882352941,13.71875,17.38235294117647,9.03125,17.970588235294116,67.0,2.0,13.0,8.0,,2,65.0,5.0,9,1,8
2010,138,1388,75,1437,68,N,0,116.5,117.2,66.2,71.2,55.2743,52.2959,32.7004,43.9286,1.9,5.5,22.783,89.439,17.876,33.157,8.5,7.709677419354839,14.233333333333333,19.612903225806452,12.533333333333333,9.67741935483871,14.0,11.0,85.0,59.0,,7,3.0,26.0,10,2,8
2010,138,1397,83,1325,68,N,0,108.9,107.3,67.5,68.8,50.598,49.3717,35.6486,41.0826,3.9,-7.8,51.85,24.434,29.253,13.908,5.878787878787879,7.235294117647059,14.242424242424242,17.205882352941178,8.696969696969697,4.882352941176471,75.0,103.0,11.0,100.0,,15,-28.0,-89.0,6,14,-8
2010,138,1449,82,1307,64,N,0,111.7,113.6,71.7,67.4,49.7061,50.5932,40.9132,44.9333,1.2,4.9,80.577,49.461,24.044,21.234,5.181818181818182,7.96969696969697,18.848484848484848,17.818181818181817,9.848484848484848,9.575757575757576,44.0,26.0,33.0,74.0,,18,18.0,-41.0,11,3,8
2010,139,1165,87,1458,69,N,0,117.4,115.2,63.9,59.2,56.5878,51.3714,29.1667,32.4571,1.9,3.9,1.23,73.327,16.574,31.074,9.793103448275861,7.645161290322581,11.862068965517242,12.612903225806452,10.620689655172415,11.290322580645162,9.0,20.0,149.0,19.0,,18,-11.0,130.0,12,4,8
2010,139,1181,68,1143,53,N,0,121.0,119.6,64.7,67.1,50.527,53.2544,37.9005,35.355,8.4,1.7,88.055,54.719,31.735,28.292,7.5588235294117645,6.575757575757576,17.41176470588235,15.575757575757576,16.264705882352942,9.575757575757576,1.0,3.0,5.0,76.0,,15,-2.0,-71.0,1,8,-7
2010,139,1277,85,1268,83,N,0,112.8,118.3,65.3,68.7,51.6199,51.8379,36.9439,33.8872,3.5,3.3,87.758,75.457,28.984,30.926,4.78125,5.866666666666666,14.03125,15.133333333333333,8.9375,11.233333333333333,33.0,7.0,27.0,57.0,,2,26.0,-30.0,5,4,1
2010,139,1326,75,1210,66,N,0,117.5,109.2,64.6,68.2,56.1061,50.3479,35.7858,37.7237,5.7,1.3,77.427,83.706,30.606,33.163,7.323529411764706,6.0,13.264705882352942,13.909090909090908,13.029411764705882,6.424242424242424,8.0,71.0,26.0,15.0,,9,-63.0,11.0,2,10,-8
2010,139,1345,63,1401,61,N,1,109.8,112.6,66.2,64.3,49.1053,49.5789,38.5992,48.3998,6.6,4.4,73.138,77.137,29.198,35.891,5.375,6.225806451612903,16.09375,17.774193548387096,10.1875,6.483870967741935,65.0,37.0,4.0,17.0,,2,28.0,-13.0,4,5,-1
2010,139,1393,87,1211,65,N,0,118.5,112.3,68.7,67.5,57.5952,54.0601,36.8629,49.277,7.5,2.5,56.087,51.509,28.835,22.1,6.71875,5.548387096774194,14.625,17.967741935483872,14.59375,9.64516129032258,6.0,38.0,14.0,63.0,,22,-32.0,-49.0,1,8,-7
2010,139,1452,68,1281,59,N,0,117.2,111.5,62.6,68.8,48.8813,50.1426,39.6347,33.9354,8.0,1.6,69.372,48.074,34.312,29.614,6.9393939393939394,7.6875,15.484848484848484,15.125,9.181818181818182,11.75,12.0,46.0,21.0,18.0,,9,-34.0,3.0,2,10,-8
2010,139,1462,71,1338,68,N,0,115.5,111.4,68.9,61.3,52.1614,49.6413,41.9308,42.7704,2.8,3.6,54.813,68.381,27.451,29.605,6.96875,5.3125,17.875,15.65625,10.96875,6.71875,18.0,47.0,47.0,28.0,,3,-29.0,19.0,6,3,3
2010,143,1139,63,1393,59,N,0,111.0,118.5,63.0,68.7,51.0204,57.5952,46.8865,36.8629,4.5,7.5,31.589,56.087,20.638,28.835,6.75,6.71875,17.90625,14.625,10.0625,14.59375,49.0,6.0,7.0,14.0,,4,43.0,-7.0,5,1,4
